"Sample_ID","Group","Lysosome_Subtype","PC1","PC2","PC3","PC4","PC5","SLC7A14","ACP5","SLC2A13","RAMP3","CLTC"
"GSM388360","AD","Cluster_2",1.15424319600019,-1.3661833291016,0.022853665014819,0.28407260846299,0.0327089961355592,6.95699241913437,2.67512382912083,4.79084653593233,3.55269308991032,6.96107800067021
"GSM388361","AD","Cluster_1",-0.315859480951934,-0.280597294969891,-0.560331593048528,0.0571440147541068,-0.28594254882487,6.18278173777924,4.2559808596477,3.75344359745602,5.57359773494085,6.58315928605186
"GSM388362","AD","Cluster_2",0.998349503529502,0.458604581240424,-0.32584812100375,0.169563501892491,-1.18643903769641,6.66426174375625,3.47425089194672,0.543612850346222,4.79557584994627,7.02199989653617
"GSM388363","AD","Cluster_2",-0.00254860756757867,-0.50486511269241,1.19909144807141,-0.880298146168565,0.641352991097202,5.48151849232257,4.31244291242838,4.69872194415169,1.94138030361705,5.52168483978007
"GSM388364","AD","Cluster_2",0.462322757379003,-0.472028147437844,0.40525373803787,-0.895551806679995,0.430729447485769,6.25545446721948,4.32788969873066,4.21564422930595,2.44912607758981,6.43151000134987
"GSM388365","AD","Cluster_2",1.97213282369971,0.480350901582317,1.32281003642611,0.0332910901193433,-0.842741341547423,6.09122976649494,2.53338384983876,0,1.78965118579171,6.47613555414728
"GSM388366","AD","Cluster_2",-0.189900379443526,-0.114799671049121,-1.01704463830876,-0.166003171768375,-0.137485492908838,6.43566789815965,4.63339013058847,3.67436721133547,5.6154184283696,7.20682421806769
"GSM388367","AD","Cluster_1",-0.539380047794151,1.02539755819711,1.85271996464284,1.44723622427757,0.76094657875918,2.62639170547141,3.11515291593541,2.897493288328,3.84453683072756,6.09990951213608
"GSM388368","AD","Cluster_1",-2.23509647172943,1.75816253208054,1.68551038082186,1.55250742561795,1.19736145889159,1.14726890307433,4.40879720048277,3.48238861911624,5.43630877576375,5.70916849967313
"GSM388369","AD","Cluster_1",-0.122174809665111,-0.822358798806165,-0.627249839340884,-0.333610429741634,-0.383765426602863,6.90621307103477,4.2523508340877,4.31978013582383,5.16550413627258,6.33275468856906
"GSM388370","AD","Cluster_1",-0.130405239006239,-0.941385813697549,-0.308558351378205,0.431460168537459,-0.430837485510175,6.4218488077051,3.45714354817821,4.44836544887456,5.58464302939038,6.200255988954
"GSM388371","AD","Cluster_1",-0.888279926218073,0.346590506944087,-0.378802464073004,-0.629603264696101,-0.44550074995593,5.85813398838146,5.2889459428204,2.86483564988627,5.40740635816789,5.93406766922958
"GSM388372","AD","Cluster_1",-0.698489271512781,-0.762350217044354,-0.244192317708434,0.351785602871825,-0.206465570507245,5.91801670345482,3.92987874463763,4.81730243516811,5.83293337388948,5.95196027983615
"GSM388373","AD","Cluster_2",-0.543038176737723,2.33275671789916,1.44764463773269,0.346600246626186,0.0928077727047976,2.97954711392765,4.56029810984276,0,3.70695600706684,6.18497060318688
"GSM388374","AD","Cluster_1",-0.546741213757141,0.138569281695949,-0.619861885695263,0.785496325435839,-0.00290046808487104,5.31173021973918,4.03787391821575,3.69118704385014,6.33275468856906,7.11915047863705
"GSM388375","AD","Cluster_2",-0.833175923728217,2.37306599255107,-0.0665636102105108,0.497057521825297,-1.2050383968647,4.27835091079565,4.89443238642832,-1.26317121948548,6.59253136096987,6.41011326921916
"GSM388376","AD","Cluster_2",-0.126495170496933,0.961177461519007,-0.152638886175611,-0.395438354491807,0.482638371889829,5.10629889917494,5.03982711628208,2.59428297598809,4.01263961531614,7.36722265880835
"GSM388377","AD","Cluster_2",0.443053641583001,0.414588846827111,-1.80518781486191,-0.106741700696374,0.347671056230511,6.57087506494362,4.8397986554732,3.2201888686968,5.54023193438966,9.02528085004324
"GSM388378","AD","Cluster_2",1.21986709893437,1.32561891654966,0.680998721526467,0.0291339893858445,-0.306993139372949,5.2758984270064,3.63767378723905,0,2.79694748070581,7.30349048408955
"GSM388379","AD","Cluster_2",0.151926970908199,2.94788161754902,3.23961189728133,0.890399107464887,2.52250683459015,0.349761947023315,3.83642557064279,1.45415097531212,0,7.41132733092845
"GSM388380","AD","Cluster_1",-1.20488126213455,0.905601048073137,-0.460349791033724,0.733571816316779,0.810655574084122,4.01753726754112,4.86429801611901,3.95844499905421,6.18346677954781,7.45229741712869
"GSM388381","AD","Cluster_2",0.454470068520147,0.380059335241935,-1.08059398088565,-0.208077514401836,0.0328169493414819,6.41315866040172,4.57457569502985,2.71517865667332,4.90383955669014,8.08459269809229
"GSM388382","AD","Cluster_1",-0.24721392941662,-1.09832428167001,-0.666273191455639,0.270317868935502,0.444642204188085,6.27699016046934,3.89924386960762,5.95783343286304,5.31124815986685,6.98840572788715
"GSM388383","AD","Cluster_2",0.366153331573786,-0.7680602304901,-1.10911201435103,-0.513661486404265,-0.163323331308496,7.35865271594694,4.37422212469312,4.27675224248913,4.87608578451777,7.26506646727288
"GSM388384","AD","Cluster_2",0.205872099797679,-0.0158301688149623,-1.19525812887756,-0.636542311226727,0.0815048486185596,6.79759054506098,4.95143357476395,3.54221465986032,4.83239863234078,7.71885945581953
"GSM388385","AD","Cluster_2",-0.0245767927036043,1.14699345560634,2.4866431839513,-0.507658084591136,2.03598561952185,2.78782576553145,4.51452846686865,3.75673352522973,0,6.29736205647308
"GSM388386","AD","Cluster_2",-0.0390787655769712,0.662468870548687,-0.404797773743783,0.146246056145748,-0.373940584100247,5.65049054776291,4.34168946059752,1.9763752102515,5.28662704981382,7.0413581289358
"GSM388387","AD","Cluster_1",-1.38370311713636,0.521303399688586,-0.0686889874861982,0.98273100505633,0.182274801895422,4.15350776483972,4.33004573805221,3.80165642419149,6.6176303198498,6.3864405869528
"GSM388388","AD","Cluster_2",-1.08026062305303,1.69182472362985,-1.99855842836264,-1.24868244985537,0.233385198254626,5.80290083687007,7.17729255439798,2.04310269062815,6.21919935322238,8.19751691262755
"GSM388389","AD","Cluster_1",-1.28269132132027,-0.784266762307422,0.864266589398168,-0.446155954436724,0.591895676286442,5.0127436704368,4.65660096463193,6.0030556994746,3.9535593319455,4.85818801205519
"GSM388390","AD","Cluster_2",0.451989971188208,-0.674553820013196,0.550983712180486,-1.15463071476615,-0.366577665165564,6.85635459881212,4.24554236412888,3.45408513099663,2.62233343226739,5.49763465083967
"GSM388391","AD","Cluster_1",-1.46957964373998,-0.0291280821183065,0.687193297341746,-1.22449228535945,-0.838290132809926,5.72839608284156,5.47333913284797,3.07410310893594,4.58492837661941,3.86636860008782
"GSM388392","AD","Cluster_1",-1.60939829075227,1.66152767424051,2.05227658639862,-0.908020367278115,-1.08566774615606,3.81889149191243,5.43509218340809,0,3.76326200301226,3.2169819614641
"GSM388393","AD","Cluster_1",-3.18497717562906,-2.59074889598203,2.38013918728406,-0.844819916953978,-2.08773654292464,5.98753834720399,4.18618740402489,6.25761818032925,5.70668929587348,-0.948849680124534
"GSM388394","AD","Cluster_1",-2.05938877179069,-0.968991597534193,-0.207061586485119,-0.351415815415614,-0.355218440691903,5.80432322564909,5.12297890840023,5.77605729089784,6.55347945448763,4.47186564295483
"GSM388395","AD","Cluster_1",-2.332307243056,-0.945284546296541,0.260542680884411,-0.378982279531046,0.0340957937294452,5.19931138629409,5.21554820968686,6.33475566461309,6.03550615327099,4.14898081137658
"GSM388396","AD","Cluster_2",1.25725544975943,-0.323732714051149,0.338135959952054,-0.616884512452673,0.172703070180534,6.58428031385757,3.69563858045442,3.16356235421494,2.19219374432858,7.03999256920773
"GSM388397","AD","Cluster_2",0.932834065346484,-0.763264537263649,0.390618674777661,-0.0918874851481862,0.31047669169378,6.31816638815396,3.27407448859179,4.26632433135643,2.84123512692692,6.8313739084099
