"Sample_ID","Group","CLTC","SLC2A13","SLC7A14","ACP5","RAMP3"
"GSM388315","AD",7.50437613490193,2.83309736555364,5.23721618014564,4.5874892025095,5.21199695559593
"GSM388316","AD",8.60243804558863,3.49431545517339,6.34195865354677,4.73478165644452,4.3527802633124
"GSM388317","AD",8.84078518975316,3.20020952919731,6.15619524242199,4.65295873051749,2.21373623408209
"GSM388318","AD",9.63965994627288,0,6.88067702926104,3.50267536803168,4.16927234134432
"GSM388319","AD",6.17379985515517,4.1329526193869,4.63219353175005,4.17026791363186,3.17398790378874
"GSM388320","AD",7.35408597882873,3.86180631920711,6.7043267691555,3.74541004831866,6.28631961095023
"GSM388321","AD",7.79696270447737,4.18013029705644,7.29594381405733,-0.115106887144011,4.7666485896412
"GSM388322","AD",5.83465198365758,3.3304274012526,0,5.24720490112918,5.10629889917494
"GSM388323","AD",7.63617042132496,0.762147573038876,6.612794034395,4.22209341965925,4.94188560828146
"GSM388324","AD",7.46832933700894,4.84552086174352,6.09728047932329,4.14275590675792,5.58748484386193
"GSM388325","AD",7.24211917926546,4.07915908159349,4.69317119559338,5.1936122506077,7.35716687843671
"GSM388326","AD",7.04326830760096,1.37460357090699,4.65782168596759,5.61440800450269,5.87233400167646
"GSM388327","AD",9.7778164191571,1.66950564378575,6.65295595662438,4.7109535134854,1.04340371440139
"GSM388328","AD",8.25957677516885,4.34572615793954,7.15334932016219,4.44893738875028,5.48308044576662
"GSM388329","AD",8.1773043049278,3.83079969700667,6.82107002159601,5.8312022026468,2.74270138489723
"GSM388330","AD",6.58524766470409,2.14117288158385,5.37311181077779,3.15931927497988,4.7236062752083
"GSM388331","AD",6.3378801924039,1.64113078178365,5.02812638205932,2.41305126239962,4.49199473969662
"GSM388332","AD",6.29142675881575,2.38601743896919,5.35166550413925,3.99758224130732,5.76533867267395
"GSM388333","AD",6.85588163761398,0,5.57864612864473,3.38280143154422,0
"GSM388334","AD",8.45212962044042,-0.353775602185061,7.35053998676211,3.90860002091884,4.98971351241756
"GSM388335","AD",6.93312459849218,3.42279571152705,6.42736568860235,4.60437624675909,2.8548700819729
"GSM388336","AD",6.73349744499968,0,4.03181067104721,4.55382439640175,6.7762342593467
"GSM388337","AD",7.4028806714513,4.78862470110588,6.38811226858129,5.09982888916295,3.73941116308277
"GSM388338","AD",7.47900907851827,3.00909956454861,6.04183419407919,5.20293324740455,6.54065741387403
"GSM388339","AD",5.75143476570133,-2.19244241628309,7.0297266990508,2.25143491443003,0
"GSM388340","AD",5.13966520477258,0,4.9421292254554,4.91349511290447,4.09796714852556
"GSM388341","AD",6.32968164677108,4.75324648380096,6.97143338466035,3.46191921117559,5.50330971227724
"GSM388342","AD",6.39312150365059,4.04801919608694,6.13928229209121,4.15350776483972,6.0545192847458
"GSM388343","AD",8.16737359230311,4.33943632103298,6.45767601661519,3.59123110567872,4.80243533918426
"GSM388345","AD",7.85606391271476,5.28338869744065,6.91148495766932,3.57927202283144,4.11934662666194
"GSM388346","AD",7.66088741418601,0.548858008235005,6.25545446721948,4.32367823603834,3.9810088237618
"GSM388347","AD",6.73751367515501,3.09611768940928,7.11251038600716,3.04298933057907,4.126057030547
"GSM388348","AD",3.0676821503306,4.01224488556366,6.10141809228625,4.5383548724972,-0.92805078550171
"GSM388349","AD",6.42397270317597,4.16243054272366,6.41715744969593,2.28700262757829,0
"GSM388350","AD",5.68435969138765,4.01557588974934,6.86565293842262,1.7733276248539,1.92328108003271
"GSM388351","AD",7.41057529750758,-1.46495803696859,5.03807966385306,5.20836076280354,6.33811999328769
"GSM388352","AD",7.92005389091818,3.2681320558599,6.39683375116498,3.50530939782317,5.65222287641102
"GSM388353","AD",7.34683689249054,2.83554411508814,6.43407746231943,4.49924518653333,4.13823237370967
"GSM388354","AD",6.76451638271903,0.584242740072004,6.56862742190305,3.42373961219599,0
"GSM388355","AD",6.48082983608108,0,6.79126982799364,3.53457795737607,0
"GSM388356","AD",6.31171397035159,0,5.76858411770917,4.26849349371485,6.07940257333073
"GSM388357","AD",7.33264254852388,0,6.66263100199593,3.8655051982653,4.12394552804884
"GSM388358","AD",6.44907485336623,3.48149851538482,5.26811179624053,2.73190258130891,5.9837137288816
"GSM388359","AD",6.86161070927535,2.54572805789946,5.73110477360757,0.926278548295667,2.43983019149814
"GSM388360","AD",6.96107800067021,4.79084653593233,6.95699241913437,2.67512382912083,3.55269308991032
"GSM388361","AD",6.58315928605186,3.75344359745602,6.18278173777924,4.2559808596477,5.57359773494085
"GSM388362","AD",7.02199989653617,0.543612850346222,6.66426174375625,3.47425089194672,4.79557584994627
"GSM388363","AD",5.52168483978007,4.69872194415169,5.48151849232257,4.31244291242838,1.94138030361705
"GSM388364","AD",6.43151000134987,4.21564422930595,6.25545446721948,4.32788969873066,2.44912607758981
"GSM388365","AD",6.47613555414728,0,6.09122976649494,2.53338384983876,1.78965118579171
"GSM388366","AD",7.20682421806769,3.67436721133547,6.43566789815965,4.63339013058847,5.6154184283696
"GSM388367","AD",6.09990951213608,2.897493288328,2.62639170547141,3.11515291593541,3.84453683072756
"GSM388368","AD",5.70916849967313,3.48238861911624,1.14726890307433,4.40879720048277,5.43630877576375
"GSM388369","AD",6.33275468856906,4.31978013582383,6.90621307103477,4.2523508340877,5.16550413627258
"GSM388370","AD",6.200255988954,4.44836544887456,6.4218488077051,3.45714354817821,5.58464302939038
"GSM388371","AD",5.93406766922958,2.86483564988627,5.85813398838146,5.2889459428204,5.40740635816789
"GSM388372","AD",5.95196027983615,4.81730243516811,5.91801670345482,3.92987874463763,5.83293337388948
"GSM388373","AD",6.18497060318688,0,2.97954711392765,4.56029810984276,3.70695600706684
"GSM388374","AD",7.11915047863705,3.69118704385014,5.31173021973918,4.03787391821575,6.33275468856906
"GSM388375","AD",6.41011326921916,-1.26317121948548,4.27835091079565,4.89443238642832,6.59253136096987
"GSM388376","AD",7.36722265880835,2.59428297598809,5.10629889917494,5.03982711628208,4.01263961531614
"GSM388377","AD",9.02528085004324,3.2201888686968,6.57087506494362,4.8397986554732,5.54023193438966
"GSM388378","AD",7.30349048408955,0,5.2758984270064,3.63767378723905,2.79694748070581
"GSM388379","AD",7.41132733092845,1.45415097531212,0.349761947023315,3.83642557064279,0
"GSM388380","AD",7.45229741712869,3.95844499905421,4.01753726754112,4.86429801611901,6.18346677954781
"GSM388381","AD",8.08459269809229,2.71517865667332,6.41315866040172,4.57457569502985,4.90383955669014
"GSM388382","AD",6.98840572788715,5.95783343286304,6.27699016046934,3.89924386960762,5.31124815986685
"GSM388383","AD",7.26506646727288,4.27675224248913,7.35865271594694,4.37422212469312,4.87608578451777
"GSM388384","AD",7.71885945581953,3.54221465986032,6.79759054506098,4.95143357476395,4.83239863234078
"GSM388385","AD",6.29736205647308,3.75673352522973,2.78782576553145,4.51452846686865,0
"GSM388386","AD",7.0413581289358,1.9763752102515,5.65049054776291,4.34168946059752,5.28662704981382
"GSM388387","AD",6.3864405869528,3.80165642419149,4.15350776483972,4.33004573805221,6.6176303198498
"GSM388388","AD",8.19751691262755,2.04310269062815,5.80290083687007,7.17729255439798,6.21919935322238
"GSM388389","AD",4.85818801205519,6.0030556994746,5.0127436704368,4.65660096463193,3.9535593319455
"GSM388390","AD",5.49763465083967,3.45408513099663,6.85635459881212,4.24554236412888,2.62233343226739
"GSM388391","AD",3.86636860008782,3.07410310893594,5.72839608284156,5.47333913284797,4.58492837661941
"GSM388392","AD",3.2169819614641,0,3.81889149191243,5.43509218340809,3.76326200301226
"GSM388393","AD",-0.948849680124534,6.25761818032925,5.98753834720399,4.18618740402489,5.70668929587348
"GSM388394","AD",4.47186564295483,5.77605729089784,5.80432322564909,5.12297890840023,6.55347945448763
"GSM388395","AD",4.14898081137658,6.33475566461309,5.19931138629409,5.21554820968686,6.03550615327099
"GSM388396","AD",7.03999256920773,3.16356235421494,6.58428031385757,3.69563858045442,2.19219374432858
"GSM388397","AD",6.8313739084099,4.26632433135643,6.31816638815396,3.27407448859179,2.84123512692692
